Reference|Sample|Age|Age_sigma|Latitude|Longitude|Location|GeodynamicContext|SiO2|TiO2|Al2O3|Cr2O3|FeOT|MnO|MgO|CaO|Na2O|K2O|NiO|P2O5|Nb|Ta|Rb|Pressure|Fe2_FeT|SiO2_Primary|TiO2_Primary|Al2O3_Primary|Cr2O3_Primary|Fe2O3_Primary|FeO_Primary|MnO_Primary|MgO_Primary|CaO_Primary|Na2O_Primary|K2O_Primary|NiO_Primary|P2O5_Primary|T_OL|T_p|OL_Mg|F_AFM|Pi|Pf|Residual_Mineralogy
SHOEMAKER and HART 2002|s.H9-27|5.04|0|42.14|-117.31|YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / OWYHEE PLATEAU|CONTINENTAL FLOOD BASALT|47.71|0.81|16.54||10.187|0.17|9.22|12.19|2.29|0.11||0.11|1.6|1.8||1|0.9|46.5320735012235|0.661729644638264|13.4440996750161|0|0.918187591922345|9.51871984882371|0.168768055547601|16.7753863682238|9.94492481087202|1.8576466348797|0.089231934426536|0|0.089231934426536|1382.07122776949|1481.13730875573|0.912974410057275|0.166890925571387|3.6|2.1|Spinel Peridotite
STRECK and GRUNDER 1999|s.HP33|7.05|0|43.5|-119.875|YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / COLUMBIA PLATEAU-BLUE MOUNTAINS PROVINCE / HIGH LAVA PLAINS VOLCANIC FIELD|CONTINENTAL FLOOD BASALT|47.25|0.77|17.6||9.29|0.21|10.31|11.32|1.95|0.2||0.09|2|2.1|0.07|1|0.9|46.8682773804531|0.690216329054826|15.7290228237591|0|0.921533309277435|8.63342361353226|0.211077659897182|14.8076436813573|10.1390084841506|1.74089446478138|0.178553278439116|0|0.080348975297602|1341.0282722807|1430.08023912972|0.910359502778984|0.158896577776006|3.3|2|Spinel Peridotite
TILL et al., 2013|s.1564J|10.5|5.25|43.68|-120.48|YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / COLUMBIA PLATEAU-BLUE MOUNTAINS PROVINCE / HIGH LAVA PLAINS VOLCANIC FIELD|CONTINENTAL FLOOD BASALT|48.5091387|0.7432227|17.7810138||8.7218109|0.1663299|9.766251|11.6746542|2.4238566|0.1423125||0.0794574||||1|0.9|47.7136829799424|0.674140371153542|16.0869485879413|0|0.876121376216698|8.06910556258302|0.166831880553636|13.4378256657651|10.5835227016704|2.191326255571|0.128659887612967|0|0.071834730990029|1315.44048855522|1394.15350071651|0.907768703023596|0.130497502879427|2.8|1.7|Spinel Peridotite
TILL et al., 2013|s.1568J|10.5|5.25|43.58|-120.47|YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / COLUMBIA PLATEAU-BLUE MOUNTAINS PROVINCE / HIGH LAVA PLAINS VOLCANIC FIELD|CONTINENTAL FLOOD BASALT|48.1449672|0.9548946|17.4850038||8.6836167|0.1594197|9.5687757|11.8412217|2.4435477|0.0939114||0.0863676||||1|0.9|47.6118994664824|0.869727342892159|15.883983143027|0|0.875858848994264|8.08771304108013|0.16092100718923|13.349014385317|10.7790507225231|2.21818011426751|0.085249983040242|0|0.078401945186914|1312.70984646904|1391.81333187508|0.907235904030046|0.110385434122215|2.8|1.9|Spinel Peridotite
TILL et al., 2013|s.A8932|10.5|5.25|40.4806|-120.2236|YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / MODOC PLATEAU|CONTINENTAL FLOOD BASALT|47.71335|0.9286026|16.94647||9.352396059384|0.1709859|9.487382|11.3765|2.604438|0.229355||0.1804588||||1|0.9|47.098966150278|0.811163781167098|14.7486610008596|0|0.903287816127797|8.76837018218174|0.172297163350532|14.9484341478672|9.92867491234061|2.26391332070434|0.19936732595291|0|0.156864199170155|1351.01146889844|1433.75493921726|0.910127965278527|0.138675296887723|3.3|2|Spinel Peridotite
TILL et al., 2013|s.CH8311|10.5|5.25|42.067|-119.85|YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / MODOC PLATEAU|CONTINENTAL FLOOD BASALT|47.8|0.72|17.3||8.971127634||9.25|11.5|2.25|0.31||0.11||||1|0.9|47.5430751976665|0.636877736026842|15.2472657191355|0|0.877510651176325|8.51564844435399|0|14.6655341478179|10.1635941851042|1.98075330229112|0.272903788315665|0|0.09683682811201|1340.8605036003|1426.36773371296|0.910268116652581|0.174735006881492|3.2|1.8|Spinel Peridotite
TILL et al., 2013|s.CH8779A|10.5|5.25|41.5861|-119.9806|YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / MODOC PLATEAU|CONTINENTAL FLOOD BASALT|48.19482|1.025846|16.51312||9.3446554249335|0.17731755|9.729087|11.41352|2.501985|0.3880368||0.2271553||||1|0.9|47.3352370880885|0.89601447165731|14.3720134366832|0|0.902596967907993|8.69867683651618|0.177597860015045|14.9479806139152|9.96009940645814|2.17499262931957|0.33732303747015|0|0.197467651968688|1350.83866595269|1433.74310710552|0.910524598045169|0.15911580222163|3.3|1.8|Spinel Peridotite
TILL et al., 2013|s.H8-73|10.5|5.25|42.8884|-117.585|YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / COLUMBIA PLATEAU-BLUE MOUNTAINS PROVINCE / HIGH LAVA PLAINS VOLCANIC FIELD|CONTINENTAL FLOOD BASALT|48.17|0.92|16.12||8.80012224|0.18|8.8|11.77|2.47|0.28||0.08||||1|0.9|48.0579461769667|0.811158352546758|14.1575438952372|0|0.857727874577003|8.45548140285681|0.184989460218665|14.6242489162619|10.3684010231165|2.16670747653692|0.245618661307829|0|0.070176760373665|1340.85382577404|1425.28855187045|0.910442794051582|0.187724108866473|3.2|1.7|Spinel Peridotite
ISHIZUKA et al., 2010|s.NT06-08 D16 13|12.8|10.2|23.493|141.542|MARIANA ARC / WEST MARIANA RIDGE / PACIFIC OCEAN|CONVERGENT MARGIN|48.1063|0.8481|17.2368||8.81|0.1511|9.0046|11.4669|2.1137|0.8804||0.2421|8.01206180980921|3.76293510029367|0.166578437050791|1|0.9|47.5509180911542|0.747252643288907|15.1324247894253|0|0.858455846666893|8.33677924497135|0.153454887908633|14.2873668149268|10.0952984990415|1.85365075004521|0.772084080209965|0|0.212314352361236|1336.73582134526|1416.47186746455|0.910059078133087|0.175604955667351|3.1|1.8|Spinel Peridotite
ISHIZUKA et al., 2010|s.NT06-08 D16 2|12.8|10.2|23.493|141.542|MARIANA ARC / WEST MARIANA RIDGE / PACIFIC OCEAN|CONVERGENT MARGIN|48.5818|0.8201|17.3203||8.52|0.1464|8.8629|11.6661|2.1648|0.9807||0.2463|10.2037660582249|2.99836670290693|0.149803699855518|1|0.9|47.8898175747885|0.730213457529101|15.3714172871228|0|0.839392694787705|8.03928787394093|0.1486020961645|13.5931823256931|10.3806372440075|1.91949011163003|0.86956945328694|0|0.218389881048815|1322.88015043556|1398.2439476327|0.908978756767483|0.166588735602241|2.9|1.7|Spinel Peridotite
ISHIZUKA et al., 2010|s.NT06-08 D16 5|12.8|10.2|23.493|141.542|MARIANA ARC / WEST MARIANA RIDGE / PACIFIC OCEAN|CONVERGENT MARGIN|47.673|0.8626|17.0636||9.25|0.1649|9.0783|11.6704|2.1802|0.9144||0.2634|7.88771873713655|3.48149225636119|0.15912274413142|1|0.9|46.9525093833597|0.746370454294173|14.7062043823063|0|0.884677249608431|8.71069667578301|0.166445666200747|14.8541085403584|10.0885318818551|1.87664433041802|0.787085393878653|0|0.226726041937486|1349.90512793125|1431.29336284984|0.910261406765659|0.142393371103016|3.3|2|Spinel Peridotite
ISHIZUKA et al., 2010|s.NT06-08 D16 9|12.8|10.2|23.493|141.542|MARIANA ARC / WEST MARIANA RIDGE / PACIFIC OCEAN|CONVERGENT MARGIN|47.3522|0.8201|17.1936||8.83|0.2658|9.3168|11.4653|2.0011|0.6994||0.2455|6.29373904886025|3.50548762767776|0.156517380659122|1|0.9|47.2480192832734|0.735553646219219|15.3702393208191|0|0.876184752172758|8.36196908491038|0.271140871775456|14.2304948625388|10.2754624456625|1.78708944146729|0.624601646775385|0|0.219244644385698|1333.72232130518|1414.98156640986|0.9096816446048|0.158784227480558|3.1|1.9|Spinel Peridotite
ISHIZUKA et al., 2010|s.NT06-08 D18 5|12.8|10.2|23.075|141.734|MARIANA ARC / WEST MARIANA RIDGE / PACIFIC OCEAN|CONVERGENT MARGIN|47.3946|0.7585|17.4896||8.83|0.1715|8.0474|11.627|2.0949|1.0947||0.4844|18.1422376339177|3.73066785262474|0.246911644166032|1|0.9|47.0554756397488|0.652250843788591|14.9722445904638|0|0.838790489813937|8.54857071497557|0.176623318365434|14.6257558961946|9.98924135645813|1.79101243193669|0.935902099976653|0|0.414132618277785|1346.74390893041|1425.32794884622|0.910350108666963|0.158931395465845|3.2|1.9|Spinel Peridotite
ISHIZUKA et al., 2010|s.NT06-08 D6 1|12.8|10.2|23.432|141.381|MARIANA ARC / WEST MARIANA RIDGE / PACIFIC OCEAN|CONVERGENT MARGIN|48.2186|0.8507|17.1037||9.6|0.1603|9.1726|12.323|1.88|1.3825||0.4839|20.6781365736918|4.52531532605856|0.265259716605024|1|0.9|46.5221863057206|0.714846452281458|14.3126611459885|0|0.891401183265968|8.85990400597937|0.158400506996326|15.064953570691|10.344823023151|1.57109458550627|1.15533950237363|0|0.404389718046002|1355.16220067867|1436.79363473045|0.910369735521169|0.128411279769531|3.3|2|Garnet Peridotite
LUM et al., 1989|s.74-26|14|7|43.75|-114|YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / YELLOWSTONE PLATEAU / YELLOWSTONE PLATEAU VOLCANIC FIELD|CONTINENTAL FLOOD BASALT|47.74|1.07|16.31||10.15|0.18|9.66|12.28|2.08|0.17||0.11|3.6|5|0.3|1|0.9|46.5185960048052|0.887413729047324|13.4647225767541|0|0.929341121466912|9.40428633578731|0.178011271468633|16.5013676409151|10.1715120172966|1.7140163343705|0.140087873482204|0|0.090645094606132|1374.4866305198|1474.06632327244|0.912657011494317|0.163869808080918|3.6|2.1|Spinel Peridotite
MARK et al., 1975|s.54-NC-93|14.15|8.85|41.9967|-115.39|BASIN AND RANGE - GREAT BASIN / GREAT BASIN / NEVADA|RIFT VOLCANICS|48.11|0.96|16.8||9.36|0.183|9.65|11.98|2.13|0.15||0.09|1.92||0.204|1|0.9|47.2539308906644|0.833481610482752|14.5316706507832|0|0.898439728845135|8.73750777139241|0.183369106100111|15.1229031076366|10.3912912135541|1.84007367542321|0.129582653198818|0|0.077749591919291|1346.93437712196|1438.30404421256|0.910870425302709|0.171861687209998|3.3|1.8|Spinel Peridotite
